LOCATION,CAREMODEL,COUNTRY,ALLDATA,LOCATION,INDICATOR,SUBJECT,TIME,X..per.1000,MEASURE,Value...capita,Value
,,,pharmspend,HRV,PHARMAEXP,TOT,2019,,PC_HEALTHXP,20.24,
,,,pharmspend,HRV,PHARMAEXP,TOT,2011,,USD_CAP,449.42,
,,,pharmspend,HRV,PHARMAEXP,TOT,2012,,USD_CAP,465.81,
,,,pharmspend,HRV,PHARMAEXP,TOT,2013,,USD_CAP,349.07,
,,,pharmspend,HRV,PHARMAEXP,TOT,2014,,USD_CAP,318.19,
,,,pharmspend,HRV,PHARMAEXP,TOT,2015,,USD_CAP,320.90,
,,,pharmspend,HRV,PHARMAEXP,TOT,2016,,USD_CAP,362.97,
,,,pharmspend,HRV,PHARMAEXP,TOT,2017,,USD_CAP,380.55,
,,,pharmspend,HRV,PHARMAEXP,TOT,2018,,USD_CAP,389.79,
,,,pharmspend,HRV,PHARMAEXP,TOT,2019,,USD_CAP,407.66,
,,,pharmspend,CYP,PHARMAEXP,TOT,2011,,PC_GDP,1.03,
,,,pharmspend,CYP,PHARMAEXP,TOT,2012,,PC_GDP,1.06,
,,,pharmspend,CYP,PHARMAEXP,TOT,2013,,PC_GDP,1.14,
,,,pharmspend,CYP,PHARMAEXP,TOT,2014,,PC_GDP,1.17,
,,,pharmspend,CYP,PHARMAEXP,TOT,2015,,PC_GDP,1.24,
,,,pharmspend,CYP,PHARMAEXP,TOT,2016,,PC_GDP,1.23,
,,,pharmspend,CYP,PHARMAEXP,TOT,2017,,PC_GDP,1.20,
,,,pharmspend,CYP,PHARMAEXP,TOT,2018,,PC_GDP,1.22,
,,,pharmspend,CYP,PHARMAEXP,TOT,2019,,PC_GDP,1.12,
,,,pharmspend,CYP,PHARMAEXP,TOT,2011,,PC_HEALTHXP,15.95,
,,,pharmspend,CYP,PHARMAEXP,TOT,2012,,PC_HEALTHXP,16.09,
,,,pharmspend,CYP,PHARMAEXP,TOT,2013,,PC_HEALTHXP,16.42,
,,,pharmspend,CYP,PHARMAEXP,TOT,2014,,PC_HEALTHXP,16.77,
,,,pharmspend,CYP,PHARMAEXP,TOT,2015,,PC_HEALTHXP,18.40,
,,,pharmspend,CYP,PHARMAEXP,TOT,2016,,PC_HEALTHXP,18.61,
,,,pharmspend,CYP,PHARMAEXP,TOT,2017,,PC_HEALTHXP,18.14,
,,,pharmspend,CYP,PHARMAEXP,TOT,2018,,PC_HEALTHXP,17.94,
,,,pharmspend,CYP,PHARMAEXP,TOT,2019,,PC_HEALTHXP,15.92,
,,,pharmspend,CYP,PHARMAEXP,TOT,2011,,USD_CAP,322.56,
,,,pharmspend,CYP,PHARMAEXP,TOT,2012,,USD_CAP,320.28,
,,,pharmspend,CYP,PHARMAEXP,TOT,2013,,USD_CAP,331.25,
,,,pharmspend,CYP,PHARMAEXP,TOT,2014,,USD_CAP,340.10,
,,,pharmspend,CYP,PHARMAEXP,TOT,2015,,USD_CAP,380.21,
,,,pharmspend,CYP,PHARMAEXP,TOT,2016,,USD_CAP,421.99,
,,,pharmspend,CYP,PHARMAEXP,TOT,2017,,USD_CAP,432.48,
,,,pharmspend,CYP,PHARMAEXP,TOT,2018,,USD_CAP,467.61,
,,,pharmspend,CYP,PHARMAEXP,TOT,2019,,USD_CAP,433.29,
,,,pharmspend,ROU,PHARMAEXP,TOT,2011,,PC_GDP,1.81,
,,,pharmspend,ROU,PHARMAEXP,TOT,2012,,PC_GDP,1.72,
,,,pharmspend,ROU,PHARMAEXP,TOT,2013,,PC_GDP,2.04,
,,,pharmspend,ROU,PHARMAEXP,TOT,2014,,PC_GDP,1.77,
,,,pharmspend,ROU,PHARMAEXP,TOT,2015,,PC_GDP,1.65,
,,,pharmspend,ROU,PHARMAEXP,TOT,2016,,PC_GDP,1.56,
,,,pharmspend,ROU,PHARMAEXP,TOT,2017,,PC_GDP,1.34,
,,,pharmspend,ROU,PHARMAEXP,TOT,2018,,PC_GDP,1.37,
,,,pharmspend,ROU,PHARMAEXP,TOT,2019,,PC_GDP,1.48,
,,,pharmspend,ROU,PHARMAEXP,TOT,2011,,PC_HEALTHXP,38.45,
,,,pharmspend,ROU,PHARMAEXP,TOT,2012,,PC_HEALTHXP,36.40,
,,,pharmspend,ROU,PHARMAEXP,TOT,2013,,PC_HEALTHXP,39.23,
,,,pharmspend,ROU,PHARMAEXP,TOT,2014,,PC_HEALTHXP,35.29,
,,,pharmspend,ROU,PHARMAEXP,TOT,2015,,PC_HEALTHXP,33.43,
,,,pharmspend,ROU,PHARMAEXP,TOT,2016,,PC_HEALTHXP,31.08,
,,,pharmspend,ROU,PHARMAEXP,TOT,2017,,PC_HEALTHXP,25.97,
,,,pharmspend,ROU,PHARMAEXP,TOT,2018,,PC_HEALTHXP,24.68,
,,,pharmspend,ROU,PHARMAEXP,TOT,2019,,PC_HEALTHXP,25.77,
,,,pharmspend,ROU,PHARMAEXP,TOT,2011,,USD_CAP,320.40,
,,,pharmspend,ROU,PHARMAEXP,TOT,2012,,USD_CAP,323.82,
,,,pharmspend,ROU,PHARMAEXP,TOT,2013,,USD_CAP,406.06,
,,,pharmspend,ROU,PHARMAEXP,TOT,2014,,USD_CAP,369.80,
,,,pharmspend,ROU,PHARMAEXP,TOT,2015,,USD_CAP,363.50,
,,,pharmspend,ROU,PHARMAEXP,TOT,2016,,USD_CAP,388.74,
,,,pharmspend,ROU,PHARMAEXP,TOT,2017,,USD_CAP,367.12,
,,,pharmspend,ROU,PHARMAEXP,TOT,2018,,USD_CAP,410.72,
,,,pharmspend,ROU,PHARMAEXP,TOT,2019,,USD_CAP,488.40,
,,,pharmspend,RUS,PHARMAEXP,TOT,2014,,PC_GDP,1.23,
,,,pharmspend,RUS,PHARMAEXP,TOT,2015,,PC_GDP,0.99,
,,,pharmspend,RUS,PHARMAEXP,TOT,2016,,PC_GDP,1.04,
,,,pharmspend,RUS,PHARMAEXP,TOT,2017,,PC_GDP,1.05,
,,,pharmspend,RUS,PHARMAEXP,TOT,2018,,PC_GDP,0.97,
,,,pharmspend,RUS,PHARMAEXP,TOT,2019,,PC_GDP,1.12,
,,,pharmspend,RUS,PHARMAEXP,TOT,2014,,PC_HEALTHXP,23.71,
,,,pharmspend,RUS,PHARMAEXP,TOT,2015,,PC_HEALTHXP,18.59,
,,,pharmspend,RUS,PHARMAEXP,TOT,2016,,PC_HEALTHXP,19.56,
,,,pharmspend,RUS,PHARMAEXP,TOT,2017,,PC_HEALTHXP,19.61,
,,,pharmspend,RUS,PHARMAEXP,TOT,2018,,PC_HEALTHXP,18.17,
,,,pharmspend,RUS,PHARMAEXP,TOT,2019,,PC_HEALTHXP,20.05,
,,,pharmspend,RUS,PHARMAEXP,TOT,2014,,USD_CAP,350.59,
,,,pharmspend,RUS,PHARMAEXP,TOT,2015,,USD_CAP,266.53,
,,,pharmspend,RUS,PHARMAEXP,TOT,2016,,USD_CAP,275.04,
,,,pharmspend,RUS,PHARMAEXP,TOT,2017,,USD_CAP,298.23,
,,,pharmspend,RUS,PHARMAEXP,TOT,2018,,USD_CAP,311.45,
,,,pharmspend,RUS,PHARMAEXP,TOT,2019,,USD_CAP,370.89,
,,,pharmspend,CRI,PHARMAEXP,TOT,2011,,PC_GDP,1.21,
,,,pharmspend,CRI,PHARMAEXP,TOT,2012,,PC_GDP,1.12,
,,,pharmspend,CRI,PHARMAEXP,TOT,2013,,PC_GDP,1.04,
,,,pharmspend,CRI,PHARMAEXP,TOT,2014,,PC_GDP,1.13,
,,,pharmspend,CRI,PHARMAEXP,TOT,2015,,PC_GDP,1.10,
,,,pharmspend,CRI,PHARMAEXP,TOT,2016,,PC_GDP,1.00,
,,,pharmspend,CRI,PHARMAEXP,TOT,2017,,PC_GDP,1.14,
,,,pharmspend,CRI,PHARMAEXP,TOT,2018,,PC_GDP,0.69,
,,,pharmspend,CRI,PHARMAEXP,TOT,2019,,PC_GDP,0.66,
,,,pharmspend,CRI,PHARMAEXP,TOT,2011,,PC_HEALTHXP,14.94,
,,,pharmspend,CRI,PHARMAEXP,TOT,2012,,PC_HEALTHXP,14.37,
,,,pharmspend,CRI,PHARMAEXP,TOT,2013,,PC_HEALTHXP,13.51,
,,,pharmspend,CRI,PHARMAEXP,TOT,2014,,PC_HEALTHXP,14.75,
,,,pharmspend,CRI,PHARMAEXP,TOT,2015,,PC_HEALTHXP,14.54,
,,,pharmspend,CRI,PHARMAEXP,TOT,2016,,PC_HEALTHXP,13.61,
,,,pharmspend,CRI,PHARMAEXP,TOT,2017,,PC_HEALTHXP,16.23,
,,,pharmspend,CRI,PHARMAEXP,TOT,2018,,PC_HEALTHXP,9.40,
,,,pharmspend,CRI,PHARMAEXP,TOT,2019,,PC_HEALTHXP,9.08,
,,,pharmspend,CRI,PHARMAEXP,TOT,2011,,USD_CAP,175.76,
,,,pharmspend,CRI,PHARMAEXP,TOT,2012,,USD_CAP,175.02,
,,,pharmspend,CRI,PHARMAEXP,TOT,2013,,USD_CAP,167.22,
,,,pharmspend,CRI,PHARMAEXP,TOT,2014,,USD_CAP,193.60,
,,,pharmspend,CRI,PHARMAEXP,TOT,2015,,USD_CAP,201.04,
,,,pharmspend,CRI,PHARMAEXP,TOT,2016,,USD_CAP,192.40,
,,,pharmspend,CRI,PHARMAEXP,TOT,2017,,USD_CAP,234.52,
,,,pharmspend,CRI,PHARMAEXP,TOT,2018,,USD_CAP,145.52,
,,,pharmspend,CRI,PHARMAEXP,TOT,2019,,USD_CAP,145.20,
,,,pharmspend,MLT,PHARMAEXP,TOT,2014,,PC_GDP,1.57,
,,,pharmspend,MLT,PHARMAEXP,TOT,2015,,PC_GDP,1.59,
,,,pharmspend,MLT,PHARMAEXP,TOT,2016,,PC_GDP,1.48,
,,,pharmspend,MLT,PHARMAEXP,TOT,2017,,PC_GDP,1.52,
,,,pharmspend,MLT,PHARMAEXP,TOT,2018,,PC_GDP,1.48,
,,,pharmspend,MLT,PHARMAEXP,TOT,2014,,PC_HEALTHXP,17.32,
,,,pharmspend,MLT,PHARMAEXP,TOT,2015,,PC_HEALTHXP,17.91,
,,,pharmspend,MLT,PHARMAEXP,TOT,2016,,PC_HEALTHXP,16.53,
,,,pharmspend,MLT,PHARMAEXP,TOT,2017,,PC_HEALTHXP,16.86,
,,,pharmspend,MLT,PHARMAEXP,TOT,2018,,PC_HEALTHXP,16.80,
,,,pharmspend,MLT,PHARMAEXP,TOT,2014,,USD_CAP,516.20,
,,,pharmspend,MLT,PHARMAEXP,TOT,2015,,USD_CAP,575.79,
,,,pharmspend,MLT,PHARMAEXP,TOT,2016,,USD_CAP,570.59,
,,,pharmspend,MLT,PHARMAEXP,TOT,2017,,USD_CAP,622.20,
,,,pharmspend,MLT,PHARMAEXP,TOT,2018,,USD_CAP,641.87,
,,,pharmspend,COL,PHARMAEXP,TOT,2013,,PC_GDP,1.09,
,,,pharmspend,COL,PHARMAEXP,TOT,2014,,PC_GDP,1.13,
,,,pharmspend,COL,PHARMAEXP,TOT,2015,,PC_GDP,1.16,
,,,pharmspend,COL,PHARMAEXP,TOT,2016,,PC_GDP,1.17,
,,,pharmspend,COL,PHARMAEXP,TOT,2017,,PC_GDP,1.20,
,,,pharmspend,COL,PHARMAEXP,TOT,2013,,PC_HEALTHXP,15.59,
,,,pharmspend,COL,PHARMAEXP,TOT,2014,,PC_HEALTHXP,15.65,
,,,pharmspend,COL,PHARMAEXP,TOT,2015,,PC_HEALTHXP,15.40,
,,,pharmspend,COL,PHARMAEXP,TOT,2016,,PC_HEALTHXP,15.53,
,,,pharmspend,COL,PHARMAEXP,TOT,2017,,PC_HEALTHXP,15.58,
,,,pharmspend,COL,PHARMAEXP,TOT,2013,,USD_CAP,144.30,
,,,pharmspend,COL,PHARMAEXP,TOT,2014,,USD_CAP,154.55,
,,,pharmspend,COL,PHARMAEXP,TOT,2015,,USD_CAP,159.43,
,,,pharmspend,COL,PHARMAEXP,TOT,2016,,USD_CAP,171.11,
,,,pharmspend,COL,PHARMAEXP,TOT,2017,,USD_CAP,177.53,
,,,pharmspend,BRA,PHARMAEXP,TOT,2015,,PC_GDP,1.63,
,,,pharmspend,BRA,PHARMAEXP,TOT,2016,,PC_GDP,1.67,
,,,pharmspend,BRA,PHARMAEXP,TOT,2017,,PC_GDP,1.70,
,,,pharmspend,BRA,PHARMAEXP,TOT,2018,,PC_GDP,1.72,
,,,pharmspend,BRA,PHARMAEXP,TOT,2019,,PC_GDP,1.75,
,,,pharmspend,BRA,PHARMAEXP,TOT,2015,,PC_HEALTHXP,18.25,
,,,pharmspend,BRA,PHARMAEXP,TOT,2016,,PC_HEALTHXP,18.26,
,,,pharmspend,BRA,PHARMAEXP,TOT,2017,,PC_HEALTHXP,17.97,
,,,pharmspend,BRA,PHARMAEXP,TOT,2018,,PC_HEALTHXP,18.20,
,,,pharmspend,BRA,PHARMAEXP,TOT,2019,,PC_HEALTHXP,18.22,
,,,pharmspend,BRA,PHARMAEXP,TOT,2015,,USD_CAP,248.34,
,,,pharmspend,BRA,PHARMAEXP,TOT,2016,,USD_CAP,244.67,
,,,pharmspend,BRA,PHARMAEXP,TOT,2017,,USD_CAP,250.06,
,,,pharmspend,BRA,PHARMAEXP,TOT,2018,,USD_CAP,264.77,
,,,pharmspend,BRA,PHARMAEXP,TOT,2019,,USD_CAP,275.77,
,,,lifeexp,AUS,LIFEEXP,TOT,2011,,YR,,82.00
,,,lifeexp,AUS,LIFEEXP,TOT,2012,,YR,,82.10
,,,lifeexp,AUS,LIFEEXP,TOT,2013,,YR,,82.20
,,,lifeexp,AUS,LIFEEXP,TOT,2014,,YR,,82.40
,,,lifeexp,AUS,LIFEEXP,TOT,2015,,YR,,82.50
,,,lifeexp,AUS,LIFEEXP,TOT,2016,,YR,,82.50
,,,lifeexp,AUS,LIFEEXP,TOT,2017,,YR,,82.60
,,,lifeexp,AUS,LIFEEXP,TOT,2018,,YR,,82.80
,,,lifeexp,AUS,LIFEEXP,TOT,2019,,YR,,83.00
,,,lifeexp,AUT,LIFEEXP,TOT,2011,,YR,,81.10
,,,lifeexp,AUT,LIFEEXP,TOT,2012,,YR,,81.00
,,,lifeexp,AUT,LIFEEXP,TOT,2013,,YR,,81.20
,,,lifeexp,AUT,LIFEEXP,TOT,2014,,YR,,81.60
,,,lifeexp,AUT,LIFEEXP,TOT,2015,,YR,,81.30
,,,lifeexp,AUT,LIFEEXP,TOT,2016,,YR,,81.70
,,,lifeexp,AUT,LIFEEXP,TOT,2017,,YR,,81.70
,,,lifeexp,AUT,LIFEEXP,TOT,2018,,YR,,81.80
,,,lifeexp,AUT,LIFEEXP,TOT,2019,,YR,,82.00
,,,lifeexp,AUT,LIFEEXP,TOT,2020,,YR,,81.30
,,,lifeexp,BEL,LIFEEXP,TOT,2011,,YR,,80.70
,,,lifeexp,BEL,LIFEEXP,TOT,2012,,YR,,80.50
,,,lifeexp,BEL,LIFEEXP,TOT,2013,,YR,,80.70
,,,lifeexp,BEL,LIFEEXP,TOT,2014,,YR,,81.40
,,,lifeexp,BEL,LIFEEXP,TOT,2015,,YR,,81.10
,,,lifeexp,BEL,LIFEEXP,TOT,2016,,YR,,81.50
,,,lifeexp,BEL,LIFEEXP,TOT,2017,,YR,,81.60
,,,lifeexp,BEL,LIFEEXP,TOT,2018,,YR,,81.70
,,,lifeexp,BEL,LIFEEXP,TOT,2019,,YR,,82.10
,,,lifeexp,BEL,LIFEEXP,TOT,2020,,YR,,80.90
,,,lifeexp,CAN,LIFEEXP,TOT,2011,,YR,,81.30
,,,lifeexp,CAN,LIFEEXP,TOT,2012,,YR,,81.50
,,,lifeexp,CAN,LIFEEXP,TOT,2013,,YR,,81.70
,,,lifeexp,CAN,LIFEEXP,TOT,2014,,YR,,81.80
,,,lifeexp,CAN,LIFEEXP,TOT,2015,,YR,,81.90
,,,lifeexp,CAN,LIFEEXP,TOT,2016,,YR,,82.00
,,,lifeexp,CAN,LIFEEXP,TOT,2017,,YR,,82.00
,,,lifeexp,CAN,LIFEEXP,TOT,2018,,YR,,82.00
,,,lifeexp,CAN,LIFEEXP,TOT,2019,,YR,,82.10
,,,lifeexp,CAN,LIFEEXP,TOT,2020,,YR,,81.70
,,,lifeexp,CZE,LIFEEXP,TOT,2011,,YR,,78.00
,,,lifeexp,CZE,LIFEEXP,TOT,2012,,YR,,78.20
,,,lifeexp,CZE,LIFEEXP,TOT,2013,,YR,,78.30
,,,lifeexp,CZE,LIFEEXP,TOT,2014,,YR,,78.90
,,,lifeexp,CZE,LIFEEXP,TOT,2015,,YR,,78.70
,,,lifeexp,CZE,LIFEEXP,TOT,2016,,YR,,79.10
,,,lifeexp,CZE,LIFEEXP,TOT,2017,,YR,,79.10
,,,lifeexp,CZE,LIFEEXP,TOT,2018,,YR,,79.10
,,,lifeexp,CZE,LIFEEXP,TOT,2019,,YR,,79.30
,,,lifeexp,CZE,LIFEEXP,TOT,2020,,YR,,78.30
,,,lifeexp,DNK,LIFEEXP,TOT,2011,,YR,,79.90
,,,lifeexp,DNK,LIFEEXP,TOT,2012,,YR,,80.10
,,,lifeexp,DNK,LIFEEXP,TOT,2013,,YR,,80.40
,,,lifeexp,DNK,LIFEEXP,TOT,2014,,YR,,80.80
,,,lifeexp,DNK,LIFEEXP,TOT,2015,,YR,,80.80
,,,lifeexp,DNK,LIFEEXP,TOT,2016,,YR,,80.90
,,,lifeexp,DNK,LIFEEXP,TOT,2017,,YR,,81.20
,,,lifeexp,DNK,LIFEEXP,TOT,2018,,YR,,81.00
,,,lifeexp,DNK,LIFEEXP,TOT,2019,,YR,,81.50
,,,lifeexp,DNK,LIFEEXP,TOT,2020,,YR,,81.60
,,,lifeexp,FIN,LIFEEXP,TOT,2011,,YR,,80.60
,,,lifeexp,FIN,LIFEEXP,TOT,2012,,YR,,80.70
,,,lifeexp,FIN,LIFEEXP,TOT,2013,,YR,,81.10
,,,lifeexp,FIN,LIFEEXP,TOT,2014,,YR,,81.30
,,,lifeexp,FIN,LIFEEXP,TOT,2015,,YR,,81.60
,,,lifeexp,FIN,LIFEEXP,TOT,2016,,YR,,81.50
,,,lifeexp,FIN,LIFEEXP,TOT,2017,,YR,,81.70
,,,lifeexp,FIN,LIFEEXP,TOT,2018,,YR,,81.80
,,,lifeexp,FIN,LIFEEXP,TOT,2019,,YR,,82.10
,,,lifeexp,FIN,LIFEEXP,TOT,2020,,YR,,82.20
,,,lifeexp,FRA,LIFEEXP,TOT,2011,,YR,,82.30
,,,lifeexp,FRA,LIFEEXP,TOT,2012,,YR,,82.10
,,,lifeexp,FRA,LIFEEXP,TOT,2013,,YR,,82.30
,,,lifeexp,FRA,LIFEEXP,TOT,2014,,YR,,82.80
,,,lifeexp,FRA,LIFEEXP,TOT,2015,,YR,,82.40
,,,lifeexp,FRA,LIFEEXP,TOT,2016,,YR,,82.70
,,,lifeexp,FRA,LIFEEXP,TOT,2017,,YR,,82.70
,,,lifeexp,FRA,LIFEEXP,TOT,2018,,YR,,82.80
,,,lifeexp,FRA,LIFEEXP,TOT,2019,,YR,,82.90
,,,lifeexp,FRA,LIFEEXP,TOT,2020,,YR,,82.30
,,,lifeexp,DEU,LIFEEXP,TOT,2011,,YR,,80.50
,,,lifeexp,DEU,LIFEEXP,TOT,2012,,YR,,80.60
,,,lifeexp,DEU,LIFEEXP,TOT,2013,,YR,,80.60
,,,lifeexp,DEU,LIFEEXP,TOT,2014,,YR,,81.20
,,,lifeexp,DEU,LIFEEXP,TOT,2015,,YR,,80.70
,,,lifeexp,DEU,LIFEEXP,TOT,2016,,YR,,81.10
,,,lifeexp,DEU,LIFEEXP,TOT,2017,,YR,,81.10
,,,lifeexp,DEU,LIFEEXP,TOT,2018,,YR,,81.00
,,,lifeexp,DEU,LIFEEXP,TOT,2019,,YR,,81.40
,,,lifeexp,DEU,LIFEEXP,TOT,2020,,YR,,81.10
,,,lifeexp,GRC,LIFEEXP,TOT,2011,,YR,,80.80
,,,lifeexp,GRC,LIFEEXP,TOT,2012,,YR,,80.70
,,,lifeexp,GRC,LIFEEXP,TOT,2013,,YR,,81.40
,,,lifeexp,GRC,LIFEEXP,TOT,2014,,YR,,81.50
,,,lifeexp,GRC,LIFEEXP,TOT,2015,,YR,,81.10
,,,lifeexp,GRC,LIFEEXP,TOT,2016,,YR,,81.50
,,,lifeexp,GRC,LIFEEXP,TOT,2017,,YR,,81.40
,,,lifeexp,GRC,LIFEEXP,TOT,2018,,YR,,81.90
,,,lifeexp,GRC,LIFEEXP,TOT,2019,,YR,,81.70
,,,lifeexp,GRC,LIFEEXP,TOT,2020,,YR,,81.20
,,,lifeexp,HUN,LIFEEXP,TOT,2011,,YR,,75.00
,,,lifeexp,HUN,LIFEEXP,TOT,2012,,YR,,75.20
,,,lifeexp,HUN,LIFEEXP,TOT,2013,,YR,,75.70
,,,lifeexp,HUN,LIFEEXP,TOT,2014,,YR,,75.90
,,,lifeexp,HUN,LIFEEXP,TOT,2015,,YR,,75.70
,,,lifeexp,HUN,LIFEEXP,TOT,2016,,YR,,76.20
,,,lifeexp,HUN,LIFEEXP,TOT,2017,,YR,,75.90
,,,lifeexp,HUN,LIFEEXP,TOT,2018,,YR,,76.20
,,,lifeexp,HUN,LIFEEXP,TOT,2019,,YR,,76.40
,,,lifeexp,HUN,LIFEEXP,TOT,2020,,YR,,75.70
,,,lifeexp,ISL,LIFEEXP,TOT,2011,,YR,,82.40
,,,lifeexp,ISL,LIFEEXP,TOT,2012,,YR,,83.00
,,,lifeexp,ISL,LIFEEXP,TOT,2013,,YR,,82.10
,,,lifeexp,ISL,LIFEEXP,TOT,2014,,YR,,82.90
,,,lifeexp,ISL,LIFEEXP,TOT,2015,,YR,,82.50
,,,lifeexp,ISL,LIFEEXP,TOT,2016,,YR,,82.30
,,,lifeexp,ISL,LIFEEXP,TOT,2017,,YR,,82.70
,,,lifeexp,ISL,LIFEEXP,TOT,2018,,YR,,82.90
,,,lifeexp,ISL,LIFEEXP,TOT,2019,,YR,,83.20
,,,lifeexp,ISL,LIFEEXP,TOT,2020,,YR,,83.10
,,,lifeexp,IRL,LIFEEXP,TOT,2011,,YR,,80.80
,,,lifeexp,IRL,LIFEEXP,TOT,2012,,YR,,80.90
,,,lifeexp,IRL,LIFEEXP,TOT,2013,,YR,,81.00
,,,lifeexp,IRL,LIFEEXP,TOT,2014,,YR,,81.40
,,,lifeexp,IRL,LIFEEXP,TOT,2015,,YR,,81.50
,,,lifeexp,IRL,LIFEEXP,TOT,2016,,YR,,81.70
,,,lifeexp,IRL,LIFEEXP,TOT,2017,,YR,,82.20
,,,lifeexp,IRL,LIFEEXP,TOT,2018,,YR,,82.30
,,,lifeexp,IRL,LIFEEXP,TOT,2019,,YR,,82.80
,,,lifeexp,ITA,LIFEEXP,TOT,2011,,YR,,82.30
,,,lifeexp,ITA,LIFEEXP,TOT,2012,,YR,,82.30
,,,lifeexp,ITA,LIFEEXP,TOT,2013,,YR,,82.80
,,,lifeexp,ITA,LIFEEXP,TOT,2014,,YR,,83.20
,,,lifeexp,ITA,LIFEEXP,TOT,2015,,YR,,82.60
,,,lifeexp,ITA,LIFEEXP,TOT,2016,,YR,,83.30
,,,lifeexp,ITA,LIFEEXP,TOT,2017,,YR,,83.00
,,,lifeexp,ITA,LIFEEXP,TOT,2018,,YR,,83.40
,,,lifeexp,ITA,LIFEEXP,TOT,2019,,YR,,83.60
,,,lifeexp,ITA,LIFEEXP,TOT,2020,,YR,,82.40
,,,lifeexp,JPN,LIFEEXP,TOT,2011,,YR,,82.70
,,,lifeexp,JPN,LIFEEXP,TOT,2012,,YR,,83.20
,,,lifeexp,JPN,LIFEEXP,TOT,2013,,YR,,83.40
,,,lifeexp,JPN,LIFEEXP,TOT,2014,,YR,,83.70
,,,lifeexp,JPN,LIFEEXP,TOT,2015,,YR,,83.90
,,,lifeexp,JPN,LIFEEXP,TOT,2016,,YR,,84.10
,,,lifeexp,JPN,LIFEEXP,TOT,2017,,YR,,84.20
,,,lifeexp,JPN,LIFEEXP,TOT,2018,,YR,,84.30
,,,lifeexp,JPN,LIFEEXP,TOT,2019,,YR,,84.40
,,,lifeexp,JPN,LIFEEXP,TOT,2020,,YR,,84.70
,,,lifeexp,KOR,LIFEEXP,TOT,2011,,YR,,80.60
,,,lifeexp,KOR,LIFEEXP,TOT,2012,,YR,,80.90
,,,lifeexp,KOR,LIFEEXP,TOT,2013,,YR,,81.40
,,,lifeexp,KOR,LIFEEXP,TOT,2014,,YR,,81.80
,,,lifeexp,KOR,LIFEEXP,TOT,2015,,YR,,82.10
,,,lifeexp,KOR,LIFEEXP,TOT,2016,,YR,,82.40
,,,lifeexp,KOR,LIFEEXP,TOT,2017,,YR,,82.70
,,,lifeexp,KOR,LIFEEXP,TOT,2018,,YR,,82.70
,,,lifeexp,KOR,LIFEEXP,TOT,2019,,YR,,83.30
,,,lifeexp,LUX,LIFEEXP,TOT,2011,,YR,,81.10
,,,lifeexp,LUX,LIFEEXP,TOT,2012,,YR,,81.50
,,,lifeexp,LUX,LIFEEXP,TOT,2013,,YR,,81.90
,,,lifeexp,LUX,LIFEEXP,TOT,2014,,YR,,82.30
,,,lifeexp,LUX,LIFEEXP,TOT,2015,,YR,,82.40
,,,lifeexp,LUX,LIFEEXP,TOT,2016,,YR,,82.80
,,,lifeexp,LUX,LIFEEXP,TOT,2017,,YR,,82.20
,,,lifeexp,LUX,LIFEEXP,TOT,2018,,YR,,82.40
,,,lifeexp,LUX,LIFEEXP,TOT,2019,,YR,,82.70
,,,lifeexp,LUX,LIFEEXP,TOT,2020,,YR,,81.80
,,,lifeexp,MEX,LIFEEXP,TOT,2011,,YR,,74.90
,,,lifeexp,MEX,LIFEEXP,TOT,2012,,YR,,75.00
,,,lifeexp,MEX,LIFEEXP,TOT,2013,,YR,,75.00
,,,lifeexp,MEX,LIFEEXP,TOT,2014,,YR,,74.90
,,,lifeexp,MEX,LIFEEXP,TOT,2015,,YR,,74.70
,,,lifeexp,MEX,LIFEEXP,TOT,2016,,YR,,74.80
,,,lifeexp,MEX,LIFEEXP,TOT,2017,,YR,,74.90
,,,lifeexp,MEX,LIFEEXP,TOT,2018,,YR,,75.00
,,,lifeexp,MEX,LIFEEXP,TOT,2019,,YR,,75.10
,,,lifeexp,NLD,LIFEEXP,TOT,2011,,YR,,81.30
,,,lifeexp,NLD,LIFEEXP,TOT,2012,,YR,,81.20
,,,lifeexp,NLD,LIFEEXP,TOT,2013,,YR,,81.40
,,,lifeexp,NLD,LIFEEXP,TOT,2014,,YR,,81.80
,,,lifeexp,NLD,LIFEEXP,TOT,2015,,YR,,81.60
,,,lifeexp,NLD,LIFEEXP,TOT,2016,,YR,,81.60
,,,lifeexp,NLD,LIFEEXP,TOT,2017,,YR,,81.80
,,,lifeexp,NLD,LIFEEXP,TOT,2018,,YR,,81.90
,,,lifeexp,NLD,LIFEEXP,TOT,2019,,YR,,82.20
,,,lifeexp,NLD,LIFEEXP,TOT,2020,,YR,,81.50
,,,lifeexp,NZL,LIFEEXP,TOT,2011,,YR,,81.00
,,,lifeexp,NZL,LIFEEXP,TOT,2012,,YR,,81.20
,,,lifeexp,NZL,LIFEEXP,TOT,2013,,YR,,81.40
,,,lifeexp,NZL,LIFEEXP,TOT,2014,,YR,,81.50
,,,lifeexp,NZL,LIFEEXP,TOT,2015,,YR,,81.70
,,,lifeexp,NZL,LIFEEXP,TOT,2016,,YR,,81.70
,,,lifeexp,NZL,LIFEEXP,TOT,2017,,YR,,81.90
,,,lifeexp,NZL,LIFEEXP,TOT,2018,,YR,,81.80
,,,lifeexp,NZL,LIFEEXP,TOT,2019,,YR,,82.10
,,,lifeexp,NOR,LIFEEXP,TOT,2011,,YR,,81.40
